OrderID,ShipCity,ShipRegion,ShipAddress,CustomerID,ShipName,Employee.Address,Employee.HomePhone,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipPostalCode,ShipCountry,Employee.LastName,Employee.FirstName,Employee.Title,Employee.TitleOfCourtesy,Employee.BirthDate,Employee.HireDate,Employee.City,Employee.Region,Employee.PostalCode,Employee.Country,Employee.Extension,Employee.Notes,Employee.ReportsTo,Employee.PhotoPath,Index,EmployeeID1,EmployeeID2,EmployeeID3,Year of OrderDate,Month of OrderDate,Day of OrderDate,Hour of OrderDate,Minute of OrderDate,Second of OrderDate
10380,Cork,Co. Cork,8 Johnstown Road,HUNGO,Hungry Owl All-Night Grocers,4726 - 11th Ave. N.E.,/206. 555-1189,12-12-1996 00:00,09-01-1997 00:00,16-01-1997 00:00,3,35.03,T2F 8M4,ireland,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,47,8,8,8,,,,,,
10516,Cork,Co. Cork,8 Johnstown Road,HUNGO,Hungry Owl All-Night Grocers,908 W. Capital Way,/206. 555-9482,24-04-1997 00:00,22-05-1997 00:00,01-05-1997 00:00,3,62.78,T2F 8M4,ireland,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,48,2,2,2,,,,,,
10912,Cork,Co. Cork,8 Johnstown Road,HUNGO,Hungry Owl All-Night Grocers,908 W. Capital Way,/206. 555-9482,26-02-1998 00:00,26-03-1998 00:00,18-03-1998 00:00,2,580.91,T2F 8M4,ireland,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,49,2,2,2,,,,,,
10985,Cork,Co. Cork,8 Johnstown Road,HUNGO,Hungry Owl All-Night Grocers,908 W. Capital Way,/206. 555-9482,30-03-1998 00:00,27-04-1998 00:00,02-04-1998 00:00,1,91.51,T2F 8M4,ireland,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,50,2,2,2,,,,,,
10785,Caracas,DF,5ª Ave. Los Palos Grandes,GROSR,GROSELLA-Restaurante,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,18-12-1997 00:00,15-01-1998 00:00,24-12-1997 00:00,3,1.51,1081,venezuela,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,51,1,1,1,,,,,,
10268,Caracas,DF,5ª Ave. Los Palos Grandes,GROSR,GROSELLA-Restaurante,4726 - 11th Ave. N.E.,/206. 555-1189,30-07-1996 00:00,27-08-1996 00:00,02-08-1996 00:00,3,66.29,1081,venezuela,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,52,8,8,8,,,,,,
10355,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,"Coventry House
Miner Rd.",/71. 555-7773,15-11-1996 00:00,13-12-1996 00:00,20-11-1996 00:00,1,41.95,CO7 6JX,uk,suyama,michael,sales representative,Mr.,02-07-1963 00:00,17-10-1993 00:00,London,,EC2 7JR,UK,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,http://accweb/emmployees/davolio.bmp,53,6,6,6,,,,,,
10453,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,21-02-1997 00:00,21-03-1997 00:00,26-02-1997 00:00,2,25.36,CO7 6JX,uk,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,54,1,1,1,,,,,,
10558,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,04-06-1997 00:00,02-07-1997 00:00,10-06-1997 00:00,2,72.97,CO7 6JX,uk,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,55,1,1,1,,,,,,
10707,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,4110 Old Redmond Rd.,/206. 555-8122,16-10-1997 00:00,30-10-1997 00:00,23-10-1997 00:00,3,21.74,CO7 6JX,uk,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,56,4,4,4,,,,,,
10741,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,4110 Old Redmond Rd.,/206. 555-8122,14-11-1997 00:00,28-11-1997 00:00,18-11-1997 00:00,3,10.96,CO7 6JX,uk,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,57,4,4,4,,,,,,
10743,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,"507 - 20th Ave. E.
Apt. 2A",/206. 555-9857,17-11-1997 00:00,15-12-1997 00:00,21-11-1997 00:00,2,23.72,CO7 6JX,uk,davolio,nancy,sales representative,Ms.,08-12-1948 00:00,01-05-1992 00:00,Seattle,WA,98122,USA,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,http://accweb/emmployees/davolio.bmp,58,1,1,1,,,,,,
10768,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,722 Moss Bay Blvd.,/206. 555-3412,08-12-1997 00:00,05-01-1998 00:00,15-12-1997 00:00,2,146.32,CO7 6JX,uk,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,59,3,3,3,,,,,,
10793,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,722 Moss Bay Blvd.,/206. 555-3412,24-12-1997 00:00,21-01-1998 00:00,08-01-1998 00:00,3,4.52,CO7 6JX,uk,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,60,3,3,3,,,,,,
10864,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,4110 Old Redmond Rd.,/206. 555-8122,02-02-1998 00:00,02-03-1998 00:00,09-02-1998 00:00,2,3.04,CO7 6JX,uk,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,61,4,4,4,,,,,,
10920,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,4110 Old Redmond Rd.,/206. 555-8122,03-03-1998 00:00,31-03-1998 00:00,09-03-1998 00:00,2,29.61,CO7 6JX,uk,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,62,4,4,4,,,,,,
10953,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,7 Houndstooth Rd.,/71. 555-4444,16-03-1998 00:00,30-03-1998 00:00,25-03-1998 00:00,2,23.72,CO7 6JX,uk,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,63,9,9,9,,,,,,
11016,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,7 Houndstooth Rd.,/71. 555-4444,10-04-1998 00:00,08-05-1998 00:00,13-04-1998 00:00,2,33.8,CO7 6JX,uk,dodsworth,anne,sales representative,Ms.,27-01-1966 00:00,15-11-1994 00:00,London,,WG2 7LT,UK,452,Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.,5,http://accweb/emmployees/davolio.bmp,64,9,9,9,,,,,,
10383,Colchester,Essex,Brook Farm Stratford St. Mary,AROUT,Around the Horn,4726 - 11th Ave. N.E.,/206. 555-1189,16-12-1996 00:00,13-01-1997 00:00,18-12-1996 00:00,3,34.24,CO7 6JX,uk,callahan,laura,inside sales coordinator,Ms.,09-01-1958 00:00,05-03-1994 00:00,Seattle,WA,98105,USA,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,http://accweb/emmployees/davolio.bmp,65,8,8,8,,,,,,
10398,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,908 W. Capital Way,/206. 555-9482,30-12-1996 00:00,27-01-1997 00:00,09-01-1997 00:00,3,89.16,83720,usa,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,66,2,2,2,,,,,,
10440,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,4110 Old Redmond Rd.,/206. 555-8122,10-02-1997 00:00,10-03-1997 00:00,28-02-1997 00:00,2,86.53,83720,usa,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,67,4,4,4,,,,,,
10607,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,14 Garrett Hill,/71. 555-4848,22-07-1997 00:00,19-08-1997 00:00,25-07-1997 00:00,1,200.24,83720,usa,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,68,5,5,5,,,,,,
10657,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,908 W. Capital Way,/206. 555-9482,04-09-1997 00:00,02-10-1997 00:00,15-09-1997 00:00,2,352.69,83720,usa,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,69,2,2,2,,,,,,
10700,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,722 Moss Bay Blvd.,/206. 555-3412,10-10-1997 00:00,07-11-1997 00:00,16-10-1997 00:00,1,65.1,83720,usa,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,70,3,3,3,,,,,,
10711,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,14 Garrett Hill,/71. 555-4848,21-10-1997 00:00,02-12-1997 00:00,29-10-1997 00:00,2,52.41,83720,usa,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,71,5,5,5,,,,,,
10714,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,14 Garrett Hill,/71. 555-4848,22-10-1997 00:00,19-11-1997 00:00,27-10-1997 00:00,3,24.49,83720,usa,buchanan,steven,sales manager,Mr.,04-03-1955 00:00,17-10-1993 00:00,London,,SW1 8JR,UK,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,http://accweb/emmployees/buchanan.bmp,72,5,5,5,,,,,,
10748,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,722 Moss Bay Blvd.,/206. 555-3412,20-11-1997 00:00,18-12-1997 00:00,28-11-1997 00:00,1,232.55,83720,usa,leverling,janet,sales representative,Ms.,30-08-1963 00:00,01-04-1992 00:00,Kirkland,WA,98033,USA,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,http://accweb/emmployees/leverling.bmp,73,3,3,3,,,,,,
10815,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,908 W. Capital Way,/206. 555-9482,05-01-1998 00:00,02-02-1998 00:00,14-01-1998 00:00,3,14.62,83720,usa,fuller,andrew,"vice president, sales",Dr.,19-02-1952 00:00,14-08-1992 00:00,Tacoma,WA,98401,USA,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,http://accweb/emmployees/fuller.bmp,74,2,2,2,,,,,,
10847,Boise,ID,187 Suffolk Ln.,SAVEA,Save-a-lot Markets,4110 Old Redmond Rd.,/206. 555-8122,22-01-1998 00:00,05-02-1998 00:00,10-02-1998 00:00,3,487.57,83720,usa,peacock,margaret,sales representative,Mrs.,19-09-1937 00:00,03-05-1993 00:00,Redmond,WA,98052,USA,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,http://accweb/emmployees/peacock.bmp,75,4,4,4,,,,,,
